wins,league,division_id,name,gameID,name_full,code,league_id,teamID,type,losses,file_code,abbrev,name_brief
3,NL,204,Philadelphia,2012/03/08/gid_2012_03_08_pitmlb_phimlb_1/,Philadelphia Phillies,phi,104,143,home,3,phi,PHI,Phillies
2,NL,,Chi Cubs,2012/03/08/gid_2012_03_08_seamlb_chnmlb_1/,Chicago Cubs,chn,104,112,home,3,chc,CHC,Cubs
6,AL,,Seattle,2012/03/08/gid_2012_03_08_seamlb_chnmlb_1/,Seattle Mariners,sea,103,136,away,1,sea,SEA,Mariners
1,NL,203,San Diego,2012/03/08/gid_2012_03_08_sfnmlb_sdnmlb_1/,San Diego Padres,sdn,104,135,home,5,sd,SD,Padres
4,NL,203,San Francisco,2012/03/08/gid_2012_03_08_sfnmlb_sdnmlb_1/,San Francisco Giants,sfn,104,137,away,2,sf,SF,Giants
2,AL,201,Tampa Bay,2012/03/08/gid_2012_03_08_tbamlb_minmlb_1/,Tampa Bay Rays,tba,103,139,away,5,tb,TB,Rays
3,AL,202,Minnesota,2012/03/08/gid_2012_03_08_tbamlb_minmlb_1/,Minnesota Twins,min,103,142,home,4,min,MIN,Twins
2,NL,203,Arizona,2012/03/09/gid_2012_03_09_arimlb_seamlb_1/,Arizona Diamondbacks,ari,104,109,away,4,ari,ARI,D-backs
6,AL,200,Seattle,2012/03/09/gid_2012_03_09_arimlb_seamlb_1/,Seattle Mariners,sea,103,136,home,2,sea,SEA,Mariners
1,NL,204,Atlanta,2012/03/09/gid_2012_03_09_atlmlb_nyamlb_1/,Atlanta Braves,atl,104,144,away,7,atl,ATL,Braves
3,AL,201,NY Yankees,2012/03/09/gid_2012_03_09_atlmlb_nyamlb_1/,New York Yankees,nya,103,147,home,4,nyy,NYY,Yankees
3,AL,201,Baltimore,2012/03/09/gid_2012_03_09_balmlb_tbamlb_1/,Baltimore Orioles,bal,103,110,away,2,bal,BAL,Orioles
2,AL,201,Tampa Bay,2012/03/09/gid_2012_03_09_balmlb_tbamlb_1/,Tampa Bay Rays,tba,103,139,home,5,tb,TB,Rays
3,NL,205,Chi Cubs,2012/03/09/gid_2012_03_09_chnmlb_chamlb_1/,Chicago Cubs,chn,104,112,away,3,chc,CHC,Cubs
1,AL,202,Chi White Sox,2012/03/09/gid_2012_03_09_chnmlb_chamlb_1/,Chicago White Sox,cha,103,145,home,4,cws,CWS,White Sox
4,NL,205,Cincinnati,2012/03/09/gid_2012_03_09_cinmlb_sfnmlb_1/,Cincinnati Reds,cin,104,113,away,3,cin,CIN,Reds
5,NL,203,San Francisco,2012/03/09/gid_2012_03_09_cinmlb_sfnmlb_1/,San Francisco Giants,sfn,104,137,home,2,sf,SF,Giants
2,AL,202,Cleveland,2012/03/09/gid_2012_03_09_clemlb_milmlb_1/,Cleveland Indians,cle,103,114,away,4,cle,CLE,Indians
3,NL,205,Milwaukee,2012/03/09/gid_2012_03_09_clemlb_milmlb_1/,Milwaukee Brewers,mil,104,158,home,2,mil,MIL,Brewers
4,NL,205,Cincinnati,2012/03/09/gid_2012_03_09_kcamlb_cinmlb_1/,Cincinnati Reds,cin,104,113,home,3,cin,CIN,Reds
4,AL,202,Kansas City,2012/03/09/gid_2012_03_09_kcamlb_cinmlb_1/,Kansas City Royals,kca,103,118,away,3,kc,KC,Royals
3,NL,203,LA Dodgers,2012/03/09/gid_2012_03_09_lanmlb_texmlb_1/,Los Angeles Dodgers,lan,104,119,away,1,la,LAD,Dodgers
2,AL,200,Texas,2012/03/09/gid_2012_03_09_lanmlb_texmlb_1/,Texas Rangers,tex,103,140,home,4,tex,TEX,Rangers
3,NL,204,NY Mets,2012/03/09/gid_2012_03_09_nynmlb_atlmlb_1/,New York Mets,nyn,104,121,away,3,nym,NYM,Mets
1,NL,204,Atlanta,2012/03/09/gid_2012_03_09_nynmlb_atlmlb_1/,Atlanta Braves,atl,104,144,home,7,atl,ATL,Braves
1,NL,,Colorado,2012/03/09/gid_2012_03_09_oakmlb_colmlb_1/,Colorado Rockies,col,104,115,home,4,col,COL,Rockies
5,AL,,Oakland,2012/03/09/gid_2012_03_09_oakmlb_colmlb_1/,Oakland Athletics,oak,103,133,away,3,oak,OAK,Athletics
6,AL,,Detroit,2012/03/09/gid_2012_03_09_phimlb_detmlb_1/,Detroit Tigers,det,103,116,home,1,det,DET,Tigers
4,NL,,Philadelphia,2012/03/09/gid_2012_03_09_phimlb_detmlb_1/,Philadelphia Phillies,phi,104,143,away,3,phi,PHI,Phillies
3,AL,201,Boston,2012/03/09/gid_2012_03_09_pitmlb_bosmlb_1/,Boston Red Sox,bos,103,111,home,2,bos,BOS,Red Sox
3,NL,205,Pittsburgh,2012/03/09/gid_2012_03_09_pitmlb_bosmlb_1/,Pittsburgh Pirates,pit,104,134,away,4,pit,PIT,Pirates
3,AL,,LA Angels,2012/03/09/gid_2012_03_09_sdnmlb_anamlb_1/,Los Angeles Angels,ana,103,108,home,2,ana,LAA,Angels
2,NL,,San Diego,2012/03/09/gid_2012_03_09_sdnmlb_anamlb_1/,San Diego Padres,sdn,104,135,away,5,sd,SD,Padres
2,NL,205,St. Louis,2012/03/09/gid_2012_03_09_slnmlb_minmlb_1/,St. Louis Cardinals,sln,104,138,away,2,stl,STL,Cardinals
3,AL,202,Minnesota,2012/03/09/gid_2012_03_09_slnmlb_minmlb_1/,Minnesota Twins,min,103,142,home,5,min,MIN,Twins
4,NL,,Houston,2012/03/09/gid_2012_03_09_tormlb_houmlb_1/,Houston Astros,hou,104,117,home,3,hou,HOU,Astros
5,AL,,Toronto,2012/03/09/gid_2012_03_09_tormlb_houmlb_1/,Toronto Blue Jays,tor,103,141,away,2,tor,TOR,Blue Jays
3,NL,,Washington,2012/03/09/gid_2012_03_09_wasmlb_miamlb_1/,Washington Nationals,was,104,120,away,3,was,WSH,Nationals
3,NL,,Miami,2012/03/09/gid_2012_03_09_wasmlb_miamlb_1/,Miami Marlins,mia,104,146,home,2,mia,MIA,Marlins
4,AL,,Baltimore,2012/03/10/gid_2012_03_10_balmlb_phimlb_1/,Baltimore Orioles,bal,103,110,away,2,bal,BAL,Orioles
4,NL,,Philadelphia,2012/03/10/gid_2012_03_10_balmlb_phimlb_1/,Philadelphia Phillies,phi,104,143,home,4,phi,PHI,Phillies
4,NL,205,Chi Cubs,2012/03/10/gid_2012_03_10_chnmlb_milmlb_1/,Chicago Cubs,chn,104,112,away,3,chc,CHC,Cubs
3,NL,205,Milwaukee,2012/03/10/gid_2012_03_10_chnmlb_milmlb_1/,Milwaukee Brewers,mil,104,158,home,4,mil,MIL,Brewers
4,NL,205,Cincinnati,2012/03/10/gid_2012_03_10_cinmlb_oakmlb_1/,Cincinnati Reds,cin,104,113,away,4,cin,CIN,Reds
6,AL,200,Oakland,2012/03/10/gid_2012_03_10_cinmlb_oakmlb_1/,Oakland Athletics,oak,103,133,home,3,oak,OAK,Athletics
1,NL,203,Colorado,2012/03/10/gid_2012_03_10_colmlb_kcamlb_1/,Colorado Rockies,col,104,115,away,5,col,COL,Rockies
5,AL,202,Kansas City,2012/03/10/gid_2012_03_10_colmlb_kcamlb_1/,Kansas City Royals,kca,103,118,home,3,kc,KC,Royals
4,NL,,Houston,2012/03/10/gid_2012_03_10_houmlb_tormlb_1/,Houston Astros,hou,104,117,away,4,hou,HOU,Astros
6,AL,,Toronto,2012/03/10/gid_2012_03_10_houmlb_tormlb_1/,Toronto Blue Jays,tor,103,141,home,2,tor,TOR,Blue Jays
4,NL,203,LA Dodgers,2012/03/10/gid_2012_03_10_lanmlb_chamlb_1/,Los Angeles Dodgers,lan,104,119,away,1,la,LAD,Dodgers
2,AL,202,Chi White Sox,2012/03/10/gid_2012_03_10_lanmlb_chamlb_1/,Chicago White Sox,cha,103,145,home,5,cws,CWS,White Sox
4,NL,203,LA Dodgers,2012/03/10/gid_2012_03_10_lanmlb_seamlb_1/,Los Angeles Dodgers,lan,104,119,away,1,la,LAD,Dodgers
7,AL,200,Seattle,2012/03/10/gid_2012_03_10_lanmlb_seamlb_1/,Seattle Mariners,sea,103,136,home,2,sea,SEA,Mariners
6,NL,203,San Francisco,2012/03/10/gid_2012_03_10_milmlb_sfnmlb_1/,San Francisco Giants,sfn,104,137,home,3,sf,SF,Giants
3,NL,205,Milwaukee,2012/03/10/gid_2012_03_10_milmlb_sfnmlb_1/,Milwaukee Brewers,mil,104,158,away,4,mil,MIL,Brewers
3,NL,,Pittsburgh,2012/03/10/gid_2012_03_10_minmlb_pitmlb_1/,Pittsburgh Pirates,pit,104,134,home,5,pit,PIT,Pirates
4,AL,,Minnesota,2012/03/10/gid_2012_03_10_minmlb_pitmlb_1/,Minnesota Twins,min,103,142,away,5,min,MIN,Twins
1,NL,204,Atlanta,2012/03/10/gid_2012_03_10_nyamlb_atlmlb_1/,Atlanta Braves,atl,104,144,home,8,atl,ATL,Braves
4,AL,201,NY Yankees,2012/03/10/gid_2012_03_10_nyamlb_atlmlb_1/,New York Yankees,nya,103,147,away,4,nyy,NYY,Yankees
4,NL,204,Washington,2012/03/10/gid_2012_03_10_nynmlb_wasmlb_1/,Washington Nationals,was,104,120,home,3,was,WSH,Nationals
3,NL,204,NY Mets,2012/03/10/gid_2012_03_10_nynmlb_wasmlb_1/,New York Mets,nyn,104,121,away,4,nym,NYM,Mets
2,AL,202,Cleveland,2012/03/10/gid_2012_03_10_sdnmlb_clemlb_1/,Cleveland Indians,cle,103,114,home,5,cle,CLE,Indians
3,NL,203,San Diego,2012/03/10/gid_2012_03_10_sdnmlb_clemlb_1/,San Diego Padres,sdn,104,135,away,5,sd,SD,Padres
2,NL,203,Arizona,2012/03/10/gid_2012_03_10_seamlb_arimlb_1/,Arizona Diamondbacks,ari,104,109,home,5,ari,ARI,D-backs
7,AL,200,Seattle,2012/03/10/gid_2012_03_10_seamlb_arimlb_1/,Seattle Mariners,sea,103,136,away,2,sea,SEA,Mariners
4,AL,200,LA Angels,2012/03/10/gid_2012_03_10_sfnmlb_anamlb_1/,Los Angeles Angels,ana,103,108,home,2,ana,LAA,Angels
6,NL,203,San Francisco,2012/03/10/gid_2012_03_10_sfnmlb_anamlb_1/,San Francisco Giants,sfn,104,137,away,3,sf,SF,Giants
2,NL,,St. Louis,2012/03/10/gid_2012_03_10_slnmlb_miamlb_1/,St. Louis Cardinals,sln,104,138,away,3,stl,STL,Cardinals
4,NL,,Miami,2012/03/10/gid_2012_03_10_slnmlb_miamlb_1/,Miami Marlins,mia,104,146,home,2,mia,MIA,Marlins
4,AL,,Boston,2012/03/10/gid_2012_03_10_tbamlb_bosmlb_1/,Boston Red Sox,bos,103,111,home,2,bos,BOS,Red Sox
2,AL,,Tampa Bay,2012/03/10/gid_2012_03_10_tbamlb_bosmlb_1/,Tampa Bay Rays,tba,103,139,away,6,tb,TB,Rays
2,AL,200,Texas,2012/03/10/gid_2012_03_10_texmlb_chamlb_1/,Texas Rangers,tex,103,140,away,5,tex,TEX,Rangers
2,AL,202,Chi White Sox,2012/03/10/gid_2012_03_10_texmlb_chamlb_1/,Chicago White Sox,cha,103,145,home,5,cws,CWS,White Sox
6,AL,202,Detroit,2012/03/10/gid_2012_03_10_wasmlb_detmlb_1/,Detroit Tigers,det,103,116,home,1,det,DET,Tigers
4,NL,204,Washington,2012/03/10/gid_2012_03_10_wasmlb_detmlb_1/,Washington Nationals,was,104,120,away,3,was,WSH,Nationals
5,AL,200,LA Angels,2012/03/11/gid_2012_03_11_anamlb_cinmlb_1/,Los Angeles Angels,ana,103,108,away,3,ana,LAA,Angels
5,NL,205,Cincinnati,2012/03/11/gid_2012_03_11_anamlb_cinmlb_1/,Cincinnati Reds,cin,104,113,home,4,cin,CIN,Reds
3,NL,203,Arizona,2012/03/11/gid_2012_03_11_arimlb_sdnmlb_1/,Arizona Diamondbacks,ari,104,109,away,5,ari,ARI,D-backs
3,NL,203,San Diego,2012/03/11/gid_2012_03_11_arimlb_sdnmlb_1/,San Diego Padres,sdn,104,135,home,6,sd,SD,Padres
7,AL,201,Toronto,2012/03/11/gid_2012_03_11_atlmlb_tormlb_1/,Toronto Blue Jays,tor,103,141,home,2,tor,TOR,Blue Jays
1,NL,204,Atlanta,2012/03/11/gid_2012_03_11_atlmlb_tormlb_1/,Atlanta Braves,atl,104,144,away,9,atl,ATL,Braves
4,AL,201,Baltimore,2012/03/11/gid_2012_03_11_bosmlb_balmlb_1/,Baltimore Orioles,bal,103,110,home,3,bal,BAL,Orioles
5,AL,201,Boston,2012/03/11/gid_2012_03_11_bosmlb_balmlb_1/,Boston Red Sox,bos,103,111,away,2,bos,BOS,Red Sox
2,NL,203,Colorado,2012/03/11/gid_2012_03_11_chamlb_colmlb_1/,Colorado Rockies,col,104,115,home,6,col,COL,Rockies
2,AL,202,Chi White Sox,2012/03/11/gid_2012_03_11_chamlb_colmlb_1/,Chicago White Sox,cha,103,145,away,6,cws,CWS,White Sox
4,NL,,Chi Cubs,2012/03/11/gid_2012_03_11_chnmlb_lanmlb_1/,Chicago Cubs,chn,104,112,away,4,chc,CHC,Cubs
5,NL,,LA Dodgers,2012/03/11/gid_2012_03_11_chnmlb_lanmlb_1/,Los Angeles Dodgers,lan,104,119,home,1,la,LAD,Dodgers
5,AL,200,LA Angels,2012/03/11/gid_2012_03_11_clemlb_anamlb_1/,Los Angeles Angels,ana,103,108,home,3,ana,LAA,Angels
2,AL,202,Cleveland,2012/03/11/gid_2012_03_11_clemlb_anamlb_1/,Cleveland Indians,cle,103,114,away,7,cle,CLE,Indians
2,AL,202,Cleveland,2012/03/11/gid_2012_03_11_clemlb_texmlb_1/,Cleveland Indians,cle,103,114,away,7,cle,CLE,Indians
3,AL,200,Texas,2012/03/11/gid_2012_03_11_clemlb_texmlb_1/,Texas Rangers,tex,103,140,home,5,tex,TEX,Rangers
2,NL,203,Colorado,2012/03/11/gid_2012_03_11_colmlb_milmlb_1/,Colorado Rockies,col,104,115,away,6,col,COL,Rockies
4,NL,205,Milwaukee,2012/03/11/gid_2012_03_11_colmlb_milmlb_1/,Milwaukee Brewers,mil,104,158,home,4,mil,MIL,Brewers
6,AL,202,Detroit,2012/03/11/gid_2012_03_11_detmlb_houmlb_1/,Detroit Tigers,det,103,116,away,1,det,DET,Tigers
4,NL,205,Houston,2012/03/11/gid_2012_03_11_detmlb_houmlb_1/,Houston Astros,hou,104,117,home,4,hou,HOU,Astros
6,AL,202,Detroit,2012/03/11/gid_2012_03_11_detmlb_phimlb_1/,Detroit Tigers,det,103,116,away,1,det,DET,Tigers
4,NL,204,Philadelphia,2012/03/11/gid_2012_03_11_detmlb_phimlb_1/,Philadelphia Phillies,phi,104,143,home,5,phi,PHI,Phillies
5,AL,202,Kansas City,2012/03/11/gid_2012_03_11_kcamlb_oakmlb_1/,Kansas City Royals,kca,103,118,away,4,kc,KC,Royals
7,AL,200,Oakland,2012/03/11/gid_2012_03_11_kcamlb_oakmlb_1/,Oakland Athletics,oak,103,133,home,3,oak,OAK,Athletics
3,NL,,NY Mets,2012/03/11/gid_2012_03_11_miamlb_nynmlb_1/,New York Mets,nyn,104,121,home,5,nym,NYM,Mets
5,NL,,Miami,2012/03/11/gid_2012_03_11_miamlb_nynmlb_1/,Miami Marlins,mia,104,146,away,2,mia,MIA,Marlins
5,AL,202,Minnesota,2012/03/11/gid_2012_03_11_nyamlb_minmlb_1/,Minnesota Twins,min,103,142,home,5,min,MIN,Twins
5,AL,201,NY Yankees,2012/03/11/gid_2012_03_11_nyamlb_minmlb_1/,New York Yankees,nya,103,147,away,5,nyy,NYY,Yankees
4,NL,204,Philadelphia,2012/03/11/gid_2012_03_11_phimlb_nyamlb_1/,Philadelphia Phillies,phi,104,143,away,5,phi,PHI,Phillies
5,AL,201,NY Yankees,2012/03/11/gid_2012_03_11_phimlb_nyamlb_1/,New York Yankees,nya,103,147,home,5,nyy,NYY,Yankees
3,NL,205,Pittsburgh,2012/03/11/gid_2012_03_11_pitmlb_tbamlb_1/,Pittsburgh Pirates,pit,104,134,away,6,pit,PIT,Pirates
3,AL,201,Tampa Bay,2012/03/11/gid_2012_03_11_pitmlb_tbamlb_1/,Tampa Bay Rays,tba,103,139,home,6,tb,TB,Rays
7,AL,200,Seattle,2012/03/11/gid_2012_03_11_seamlb_sfnmlb_1/,Seattle Mariners,sea,103,136,away,3,sea,SEA,Mariners
7,NL,203,San Francisco,2012/03/11/gid_2012_03_11_seamlb_sfnmlb_1/,San Francisco Giants,sfn,104,137,home,3,sf,SF,Giants
6,AL,,Toronto,2012/03/11/gid_2012_03_11_tormlb_atlmlb_2/,Toronto Blue Jays,tor,103,141,away,2,tor,TOR,Blue Jays
1,NL,,Atlanta,2012/03/11/gid_2012_03_11_tormlb_atlmlb_2/,Atlanta Braves,atl,104,144,home,8,atl,ATL,Braves
4,NL,,Washington,2012/03/11/gid_2012_03_11_wasmlb_slnmlb_1/,Washington Nationals,was,104,120,away,3,was,WSH,Nationals
2,NL,,St. Louis,2012/03/11/gid_2012_03_11_wasmlb_slnmlb_1/,St. Louis Cardinals,sln,104,138,home,3,stl,STL,Cardinals
3,NL,203,Arizona,2012/03/12/gid_2012_03_12_arimlb_clemlb_1/,Arizona Diamondbacks,ari,104,109,away,6,ari,ARI,D-backs
3,AL,202,Cleveland,2012/03/12/gid_2012_03_12_arimlb_clemlb_1/,Cleveland Indians,cle,103,114,home,7,cle,CLE,Indians
3,NL,205,St. Louis,2012/03/12/gid_2012_03_12_atlmlb_slnmlb_1/,St. Louis Cardinals,sln,104,138,home,4,stl,STL,Cardinals
1,NL,204,Atlanta,2012/03/12/gid_2012_03_12_atlmlb_slnmlb_1/,Atlanta Braves,atl,104,144,away,10,atl,ATL,Braves
4,AL,201,Baltimore,2012/03/12/gid_2012_03_12_balmlb_tormlb_1/,Baltimore Orioles,bal,103,110,away,4,bal,BAL,Orioles
8,AL,201,Toronto,2012/03/12/gid_2012_03_12_balmlb_tormlb_1/,Toronto Blue Jays,tor,103,141,home,2,tor,TOR,Blue Jays
5,NL,205,Chi Cubs,2012/03/12/gid_2012_03_12_cinmlb_chnmlb_1/,Chicago Cubs,chn,104,112,home,4,chc,CHC,Cubs
5,NL,205,Cincinnati,2012/03/12/gid_2012_03_12_cinmlb_chnmlb_1/,Cincinnati Reds,cin,104,113,away,5,cin,CIN,Reds
5,NL,,Houston,2012/03/12/gid_2012_03_12_houmlb_nyamlb_1/,Houston Astros,hou,104,117,away,4,hou,HOU,Astros
5,AL,,NY Yankees,2012/03/12/gid_2012_03_12_houmlb_nyamlb_1/,New York Yankees,nya,103,147,home,6,nyy,NYY,Yankees
5,AL,,LA Angels,2012/03/12/gid_2012_03_12_lanmlb_anamlb_1/,Los Angeles Angels,ana,103,108,home,4,ana,LAA,Angels
6,NL,,LA Dodgers,2012/03/12/gid_2012_03_12_lanmlb_anamlb_1/,Los Angeles Dodgers,lan,104,119,away,1,la,LAD,Dodgers
6,AL,201,Boston,2012/03/12/gid_2012_03_12_miamlb_bosmlb_1/,Boston Red Sox,bos,103,111,home,2,bos,BOS,Red Sox
5,NL,204,Miami,2012/03/12/gid_2012_03_12_miamlb_bosmlb_1/,Miami Marlins,mia,104,146,away,3,mia,MIA,Marlins
3,AL,201,Tampa Bay,2012/03/12/gid_2012_03_12_minmlb_tbamlb_1/,Tampa Bay Rays,tba,103,139,home,7,tb,TB,Rays
6,AL,202,Minnesota,2012/03/12/gid_2012_03_12_minmlb_tbamlb_1/,Minnesota Twins,min,103,142,away,5,min,MIN,Twins
6,AL,202,Detroit,2012/03/12/gid_2012_03_12_nynmlb_detmlb_1/,Detroit Tigers,det,103,116,home,1,det,DET,Tigers
3,NL,204,NY Mets,2012/03/12/gid_2012_03_12_nynmlb_detmlb_1/,New York Mets,nyn,104,121,away,5,nym,NYM,Mets
8,AL,200,Oakland,2012/03/12/gid_2012_03_12_oakmlb_chamlb_1/,Oakland Athletics,oak,103,133,away,3,oak,OAK,Athletics
2,AL,202,Chi White Sox,2012/03/12/gid_2012_03_12_oakmlb_chamlb_1/,Chicago White Sox,cha,103,145,home,7,cws,CWS,White Sox
3,NL,205,Pittsburgh,2012/03/12/gid_2012_03_12_phimlb_pitmlb_1/,Pittsburgh Pirates,pit,104,134,home,7,pit,PIT,Pirates
5,NL,204,Philadelphia,2012/03/12/gid_2012_03_12_phimlb_pitmlb_1/,Philadelphia Phillies,phi,104,143,away,5,phi,PHI,Phillies
3,NL,203,Colorado,2012/03/12/gid_2012_03_12_sdnmlb_colmlb_1/,Colorado Rockies,col,104,115,home,6,col,COL,Rockies
3,NL,203,San Diego,2012/03/12/gid_2012_03_12_sdnmlb_colmlb_1/,San Diego Padres,sdn,104,135,away,7,sd,SD,Padres
5,AL,202,Kansas City,2012/03/12/gid_2012_03_12_sfnmlb_kcamlb_1/,Kansas City Royals,kca,103,118,home,5,kc,KC,Royals
8,NL,203,San Francisco,2012/03/12/gid_2012_03_12_sfnmlb_kcamlb_1/,San Francisco Giants,sfn,104,137,away,3,sf,SF,Giants
5,NL,204,Washington,2012/03/12/gid_2012_03_12_slnmlb_wasmlb_1/,Washington Nationals,was,104,120,home,3,was,WSH,Nationals
3,NL,205,St. Louis,2012/03/12/gid_2012_03_12_slnmlb_wasmlb_1/,St. Louis Cardinals,sln,104,138,away,4,stl,STL,Cardinals
8,AL,200,Seattle,2012/03/12/gid_2012_03_12_texmlb_seamlb_1/,Seattle Mariners,sea,103,136,home,3,sea,SEA,Mariners
3,AL,200,Texas,2012/03/12/gid_2012_03_12_texmlb_seamlb_1/,Texas Rangers,tex,103,140,away,6,tex,TEX,Rangers
6,AL,,LA Angels,2012/03/13/gid_2012_03_13_anamlb_arimlb_1/,Los Angeles Angels,ana,103,108,away,4,ana,LAA,Angels
3,NL,,Arizona,2012/03/13/gid_2012_03_13_anamlb_arimlb_1/,Arizona Diamondbacks,ari,104,109,home,7,ari,ARI,D-backs
1,NL,204,Atlanta,2012/03/13/gid_2012_03_13_atlmlb_miamlb_1/,Atlanta Braves,atl,104,144,away,10,atl,ATL,Braves
5,NL,204,Miami,2012/03/13/gid_2012_03_13_atlmlb_miamlb_1/,Miami Marlins,mia,104,146,home,3,mia,MIA,Marlins
7,AL,201,Boston,2012/03/13/gid_2012_03_13_bosmlb_nyamlb_1/,Boston Red Sox,bos,103,111,away,2,bos,BOS,Red Sox
5,AL,201,NY Yankees,2012/03/13/gid_2012_03_13_bosmlb_nyamlb_1/,New York Yankees,nya,103,147,home,7,nyy,NYY,Yankees
4,NL,203,San Diego,2012/03/13/gid_2012_03_13_chamlb_sdnmlb_1/,San Diego Padres,sdn,104,135,home,7,sd,SD,Padres
2,AL,202,Chi White Sox,2012/03/13/gid_2012_03_13_chamlb_sdnmlb_1/,Chicago White Sox,cha,103,145,away,8,cws,CWS,White Sox
6,NL,,Chi Cubs,2012/03/13/gid_2012_03_13_chnmlb_sfnmlb_1/,Chicago Cubs,chn,104,112,away,4,chc,CHC,Cubs
8,NL,,San Francisco,2012/03/13/gid_2012_03_13_chnmlb_sfnmlb_1/,San Francisco Giants,sfn,104,137,home,4,sf,SF,Giants
5,NL,205,Cincinnati,2012/03/13/gid_2012_03_13_cinmlb_kcamlb_1/,Cincinnati Reds,cin,104,113,away,6,cin,CIN,Reds
6,AL,202,Kansas City,2012/03/13/gid_2012_03_13_cinmlb_kcamlb_1/,Kansas City Royals,kca,103,118,home,5,kc,KC,Royals
4,NL,,Colorado,2012/03/13/gid_2012_03_13_colmlb_lanmlb_1/,Colorado Rockies,col,104,115,away,6,col,COL,Rockies
6,NL,,LA Dodgers,2012/03/13/gid_2012_03_13_colmlb_lanmlb_1/,Los Angeles Dodgers,lan,104,119,home,2,la,LAD,Dodgers
7,AL,202,Detroit,2012/03/13/gid_2012_03_13_detmlb_wasmlb_1/,Detroit Tigers,det,103,116,away,1,det,DET,Tigers
5,NL,204,Washington,2012/03/13/gid_2012_03_13_detmlb_wasmlb_1/,Washington Nationals,was,104,120,home,4,was,WSH,Nationals
9,AL,200,Oakland,2012/03/13/gid_2012_03_13_milmlb_oakmlb_1/,Oakland Athletics,oak,103,133,home,3,oak,OAK,Athletics
4,NL,205,Milwaukee,2012/03/13/gid_2012_03_13_milmlb_oakmlb_1/,Milwaukee Brewers,mil,104,158,away,6,mil,MIL,Brewers
6,NL,205,Houston,2012/03/13/gid_2012_03_13_phimlb_houmlb_1/,Houston Astros,hou,104,117,home,4,hou,HOU,Astros
5,NL,204,Philadelphia,2012/03/13/gid_2012_03_13_phimlb_houmlb_1/,Philadelphia Phillies,phi,104,143,away,6,phi,PHI,Phillies
9,AL,200,Seattle,2012/03/13/gid_2012_03_13_seamlb_milmlb_1/,Seattle Mariners,sea,103,136,away,3,sea,SEA,Mariners
4,NL,205,Milwaukee,2012/03/13/gid_2012_03_13_seamlb_milmlb_1/,Milwaukee Brewers,mil,104,158,home,6,mil,MIL,Brewers
3,NL,204,NY Mets,2012/03/13/gid_2012_03_13_slnmlb_nynmlb_1/,New York Mets,nyn,104,121,home,6,nym,NYM,Mets
4,NL,205,St. Louis,2012/03/13/gid_2012_03_13_slnmlb_nynmlb_1/,St. Louis Cardinals,sln,104,138,away,4,stl,STL,Cardinals
4,AL,,Baltimore,2012/03/13/gid_2012_03_13_tbamlb_balmlb_1/,Baltimore Orioles,bal,103,110,home,4,bal,BAL,Orioles
3,AL,,Tampa Bay,2012/03/13/gid_2012_03_13_tbamlb_balmlb_1/,Tampa Bay Rays,tba,103,139,away,7,tb,TB,Rays
3,AL,202,Cleveland,2012/03/13/gid_2012_03_13_texmlb_clemlb_1/,Cleveland Indians,cle,103,114,home,7,cle,CLE,Indians
3,AL,200,Texas,2012/03/13/gid_2012_03_13_texmlb_clemlb_1/,Texas Rangers,tex,103,140,away,6,tex,TEX,Rangers
9,AL,201,Toronto,2012/03/13/gid_2012_03_13_tormlb_minmlb_1/,Toronto Blue Jays,tor,103,141,away,2,tor,TOR,Blue Jays
6,AL,202,Minnesota,2012/03/13/gid_2012_03_13_tormlb_minmlb_1/,Minnesota Twins,min,103,142,home,6,min,MIN,Twins
6,AL,200,LA Angels,2012/03/14/gid_2012_03_14_anamlb_chamlb_1/,Los Angeles Angels,ana,103,108,away,5,ana,LAA,Angels
3,AL,202,Chi White Sox,2012/03/14/gid_2012_03_14_anamlb_chamlb_1/,Chicago White Sox,cha,103,145,home,8,cws,CWS,White Sox
3,NL,203,Arizona,2012/03/14/gid_2012_03_14_arimlb_colmlb_1/,Arizona Diamondbacks,ari,104,109,away,9,ari,ARI,D-backs
6,NL,203,Colorado,2012/03/14/gid_2012_03_14_arimlb_colmlb_1/,Colorado Rockies,col,104,115,home,6,col,COL,Rockies
3,AL,202,Cleveland,2012/03/14/gid_2012_03_14_clemlb_sfnmlb_1/,Cleveland Indians,cle,103,114,away,7,cle,CLE,Indians
8,NL,203,San Francisco,2012/03/14/gid_2012_03_14_clemlb_sfnmlb_1/,San Francisco Giants,sfn,104,137,home,4,sf,SF,Giants
6,NL,203,Colorado,2012/03/14/gid_2012_03_14_colmlb_texmlb_1/,Colorado Rockies,col,104,115,away,6,col,COL,Rockies
3,AL,200,Texas,2012/03/14/gid_2012_03_14_colmlb_texmlb_1/,Texas Rangers,tex,103,140,home,7,tex,TEX,Rangers
7,NL,,Houston,2012/03/14/gid_2012_03_14_houmlb_slnmlb_1/,Houston Astros,hou,104,117,away,4,hou,HOU,Astros
4,NL,,St. Louis,2012/03/14/gid_2012_03_14_houmlb_slnmlb_1/,St. Louis Cardinals,sln,104,138,home,5,stl,STL,Cardinals
6,AL,202,Kansas City,2012/03/14/gid_2012_03_14_kcamlb_seamlb_1/,Kansas City Royals,kca,103,118,away,6,kc,KC,Royals
