home_team_code,venue_id,home_wins,away_team_code,status_ind,home_id,game_id,away_wins,game_pk,date,home_sname,home_sport_code,away_id,away_sname,away_loss,home_loss,away_fname,home_fname,venue_name
cin,2602,37,ari,F,113,2016/07/22/gid_2016_07_22_arimlb_cinmlb_1/,40,448299,"July 22, 2016",Cincinnati,mlb,109,Arizona,56,59,Arizona Diamondbacks,Cincinnati Reds,Great American Ball Park
col,19,45,atl,F,115,2016/07/22/gid_2016_07_22_atlmlb_colmlb_1/,33,448300,"July 22, 2016",Colorado,mlb,144,Atlanta,64,51,Atlanta Braves,Colorado Rockies,Coors Field
mil,32,40,chn,F,158,2016/07/22/gid_2016_07_22_chnmlb_milmlb_1/,58,448301,"July 22, 2016",Milwaukee,mlb,112,Chi Cubs,37,54,Chicago Cubs,Milwaukee Brewers,Miller Park
bal,2,55,cle,F,110,2016/07/22/gid_2016_07_22_clemlb_balmlb_1/,56,448302,"July 22, 2016",Baltimore,mlb,114,Cleveland,39,40,Cleveland Indians,Baltimore Orioles,Oriole Park at Camden Yards
cha,4,46,det,F,145,2016/07/22/gid_2016_07_22_detmlb_chamlb_1/,51,448303,"July 22, 2016",Chi White Sox,mlb,116,Detroit,46,50,Detroit Tigers,Chicago White Sox,Guaranteed Rate Field
sln,2889,52,lan,F,138,2016/07/22/gid_2016_07_22_lanmlb_slnmlb_1/,54,448305,"July 22, 2016",St. Louis,mlb,119,LA Dodgers,44,44,Los Angeles Dodgers,St. Louis Cardinals,Busch Stadium
bos,3,54,min,F,111,2016/07/22/gid_2016_07_22_minmlb_bosmlb_1/,36,448306,"July 22, 2016",Boston,mlb,142,Minnesota,60,40,Minnesota Twins,Boston Red Sox,Fenway Park
mia,4169,52,nyn,F,146,2016/07/22/gid_2016_07_22_nynmlb_miamlb_1/,51,448307,"July 22, 2016",Miami,mlb,121,NY Mets,44,44,New York Mets,Miami Marlins,Marlins Park
pit,31,49,phi,F,134,2016/07/22/gid_2016_07_22_phimlb_pitmlb_1/,45,448308,"July 22, 2016",Pittsburgh,mlb,143,Philadelphia,53,47,Philadelphia Phillies,Pittsburgh Pirates,PNC Park
was,3309,57,sdn,F,120,2016/07/22/gid_2016_07_22_sdnmlb_wasmlb_1/,42,448309,"July 22, 2016",Washington,mlb,135,San Diego,55,40,San Diego Padres,Washington Nationals,Nationals Park
tor,14,54,sea,F,141,2016/07/22/gid_2016_07_22_seamlb_tormlb_1/,49,448311,"July 22, 2016",Toronto,mlb,136,Seattle,47,43,Seattle Mariners,Toronto Blue Jays,Rogers Centre
nya,3313,49,sfn,F,147,2016/07/22/gid_2016_07_22_sfnmlb_nyamlb_1/,57,448310,"July 22, 2016",NY Yankees,mlb,137,San Francisco,39,47,San Francisco Giants,New York Yankees,Yankee Stadium
oak,10,43,tba,F,133,2016/07/22/gid_2016_07_22_tbamlb_oakmlb_1/,38,448312,"July 22, 2016",Oakland,mlb,139,Tampa Bay,58,54,Tampa Bay Rays,Oakland Athletics,Oakland Coliseum
kca,7,48,tex,F,118,2016/07/22/gid_2016_07_22_texmlb_kcamlb_1/,55,448313,"July 22, 2016",Kansas City,mlb,140,Texas,42,47,Texas Rangers,Kansas City Royals,Kauffman Stadium
hou,2392,53,ana,F,117,2016/07/23/gid_2016_07_23_anamlb_houmlb_1/,43,448319,"July 23, 2016",Houston,mlb,108,LA Angels,54,44,Los Angeles Angels,Houston Astros,Minute Maid Park
cin,2602,38,ari,F,113,2016/07/23/gid_2016_07_23_arimlb_cinmlb_1/,40,448314,"July 23, 2016",Cincinnati,mlb,109,Arizona,57,59,Arizona Diamondbacks,Cincinnati Reds,Great American Ball Park
col,19,46,atl,F,115,2016/07/23/gid_2016_07_23_atlmlb_colmlb_1/,33,448315,"July 23, 2016",Colorado,mlb,144,Atlanta,65,51,Atlanta Braves,Colorado Rockies,Coors Field
mil,32,41,chn,F,158,2016/07/23/gid_2016_07_23_chnmlb_milmlb_1/,58,448316,"July 23, 2016",Milwaukee,mlb,112,Chi Cubs,38,54,Chicago Cubs,Milwaukee Brewers,Miller Park
bal,2,56,cle,F,110,2016/07/23/gid_2016_07_23_clemlb_balmlb_1/,56,448317,"July 23, 2016",Baltimore,mlb,114,Cleveland,40,40,Cleveland Indians,Baltimore Orioles,Oriole Park at Camden Yards
cha,4,47,det,F,145,2016/07/23/gid_2016_07_23_detmlb_chamlb_1/,51,448318,"July 23, 2016",Chi White Sox,mlb,116,Detroit,47,50,Detroit Tigers,Chicago White Sox,Guaranteed Rate Field
sln,2889,52,lan,F,138,2016/07/23/gid_2016_07_23_lanmlb_slnmlb_1/,55,448320,"July 23, 2016",St. Louis,mlb,119,LA Dodgers,44,45,Los Angeles Dodgers,St. Louis Cardinals,Busch Stadium
bos,3,54,min,F,111,2016/07/23/gid_2016_07_23_minmlb_bosmlb_1/,37,448321,"July 23, 2016",Boston,mlb,142,Minnesota,60,41,Minnesota Twins,Boston Red Sox,Fenway Park
mia,4169,53,nyn,F,146,2016/07/23/gid_2016_07_23_nynmlb_miamlb_1/,51,448322,"July 23, 2016",Miami,mlb,121,NY Mets,45,44,New York Mets,Miami Marlins,Marlins Park
pit,31,50,phi,F,134,2016/07/23/gid_2016_07_23_phimlb_pitmlb_1/,45,448323,"July 23, 2016",Pittsburgh,mlb,143,Philadelphia,54,47,Philadelphia Phillies,Pittsburgh Pirates,PNC Park
was,3309,58,sdn,F,120,2016/07/23/gid_2016_07_23_sdnmlb_wasmlb_1/,42,448324,"July 23, 2016",Washington,mlb,135,San Diego,56,40,San Diego Padres,Washington Nationals,Nationals Park
tor,14,54,sea,F,141,2016/07/23/gid_2016_07_23_seamlb_tormlb_1/,50,448326,"July 23, 2016",Toronto,mlb,136,Seattle,47,44,Seattle Mariners,Toronto Blue Jays,Rogers Centre
nya,3313,49,sfn,F,147,2016/07/23/gid_2016_07_23_sfnmlb_nyamlb_1/,58,448325,"July 23, 2016",NY Yankees,mlb,137,San Francisco,39,48,San Francisco Giants,New York Yankees,Yankee Stadium
oak,10,44,tba,F,133,2016/07/23/gid_2016_07_23_tbamlb_oakmlb_1/,38,448327,"July 23, 2016",Oakland,mlb,139,Tampa Bay,59,54,Tampa Bay Rays,Oakland Athletics,Oakland Coliseum
kca,7,48,tex,F,118,2016/07/23/gid_2016_07_23_texmlb_kcamlb_1/,56,448328,"July 23, 2016",Kansas City,mlb,140,Texas,42,48,Texas Rangers,Kansas City Royals,Kauffman Stadium
hou,2392,54,ana,F,117,2016/07/24/gid_2016_07_24_anamlb_houmlb_1/,43,448334,"July 24, 2016",Houston,mlb,108,LA Angels,55,44,Los Angeles Angels,Houston Astros,Minute Maid Park
cin,2602,38,ari,F,113,2016/07/24/gid_2016_07_24_arimlb_cinmlb_1/,41,448329,"July 24, 2016",Cincinnati,mlb,109,Arizona,57,60,Arizona Diamondbacks,Cincinnati Reds,Great American Ball Park
col,19,47,atl,F,115,2016/07/24/gid_2016_07_24_atlmlb_colmlb_1/,33,448330,"July 24, 2016",Colorado,mlb,144,Atlanta,66,51,Atlanta Braves,Colorado Rockies,Coors Field
mil,32,41,chn,F,158,2016/07/24/gid_2016_07_24_chnmlb_milmlb_1/,59,448331,"July 24, 2016",Milwaukee,mlb,112,Chi Cubs,38,55,Chicago Cubs,Milwaukee Brewers,Miller Park
bal,2,57,cle,F,110,2016/07/24/gid_2016_07_24_clemlb_balmlb_1/,56,448332,"July 24, 2016",Baltimore,mlb,114,Cleveland,41,40,Cleveland Indians,Baltimore Orioles,Oriole Park at Camden Yards
cha,4,48,det,F,145,2016/07/24/gid_2016_07_24_detmlb_chamlb_1/,51,448333,"July 24, 2016",Chi White Sox,mlb,116,Detroit,48,50,Detroit Tigers,Chicago White Sox,Guaranteed Rate Field
sln,2889,52,lan,F,138,2016/07/24/gid_2016_07_24_lanmlb_slnmlb_1/,56,448335,"July 24, 2016",St. Louis,mlb,119,LA Dodgers,44,46,Los Angeles Dodgers,St. Louis Cardinals,Busch Stadium
bos,3,55,min,F,111,2016/07/24/gid_2016_07_24_minmlb_bosmlb_1/,37,448336,"July 24, 2016",Boston,mlb,142,Minnesota,61,41,Minnesota Twins,Boston Red Sox,Fenway Park
mia,4169,53,nyn,F,146,2016/07/24/gid_2016_07_24_nynmlb_miamlb_1/,52,448337,"July 24, 2016",Miami,mlb,121,NY Mets,45,45,New York Mets,Miami Marlins,Marlins Park
pit,31,51,phi,F,134,2016/07/24/gid_2016_07_24_phimlb_pitmlb_1/,45,448338,"July 24, 2016",Pittsburgh,mlb,143,Philadelphia,55,47,Philadelphia Phillies,Pittsburgh Pirates,PNC Park
was,3309,58,sdn,F,120,2016/07/24/gid_2016_07_24_sdnmlb_wasmlb_1/,43,448339,"July 24, 2016",Washington,mlb,135,San Diego,56,41,San Diego Padres,Washington Nationals,Nationals Park
tor,14,55,sea,F,141,2016/07/24/gid_2016_07_24_seamlb_tormlb_1/,50,448341,"July 24, 2016",Toronto,mlb,136,Seattle,48,44,Seattle Mariners,Toronto Blue Jays,Rogers Centre
nya,3313,50,sfn,F,147,2016/07/24/gid_2016_07_24_sfnmlb_nyamlb_1/,58,448340,"July 24, 2016",NY Yankees,mlb,137,San Francisco,40,48,San Francisco Giants,New York Yankees,Yankee Stadium
oak,10,45,tba,F,133,2016/07/24/gid_2016_07_24_tbamlb_oakmlb_1/,38,448342,"July 24, 2016",Oakland,mlb,139,Tampa Bay,60,54,Tampa Bay Rays,Oakland Athletics,Oakland Coliseum
kca,7,48,tex,F,118,2016/07/24/gid_2016_07_24_texmlb_kcamlb_1/,57,448343,"July 24, 2016",Kansas City,mlb,140,Texas,42,49,Texas Rangers,Kansas City Royals,Kauffman Stadium
kca,7,48,ana,F,118,2016/07/25/gid_2016_07_25_anamlb_kcamlb_1/,44,448349,"July 25, 2016",Kansas City,mlb,108,LA Angels,55,50,Los Angeles Angels,Kansas City Royals,Kauffman Stadium
mil,32,42,ari,F,158,2016/07/25/gid_2016_07_25_arimlb_milmlb_1/,41,448344,"July 25, 2016",Milwaukee,mlb,109,Arizona,58,55,Arizona Diamondbacks,Milwaukee Brewers,Miller Park
cha,4,49,chn,F,145,2016/07/25/gid_2016_07_25_chnmlb_chamlb_1/,59,448345,"July 25, 2016",Chi White Sox,mlb,112,Chi Cubs,39,50,Chicago Cubs,Chicago White Sox,Guaranteed Rate Field
sfn,2395,58,cin,F,137,2016/07/25/gid_2016_07_25_cinmlb_sfnmlb_1/,39,448346,"July 25, 2016",San Francisco,mlb,113,Cincinnati,60,41,Cincinnati Reds,San Francisco Giants,AT&T Park
bal,2,58,col,F,110,2016/07/25/gid_2016_07_25_colmlb_balmlb_1/,47,448347,"July 25, 2016",Baltimore,mlb,115,Colorado,52,40,Colorado Rockies,Baltimore Orioles,Oriole Park at Camden Yards
bos,3,55,det,F,111,2016/07/25/gid_2016_07_25_detmlb_bosmlb_1/,52,448348,"July 25, 2016",Boston,mlb,116,Detroit,48,42,Detroit Tigers,Boston Red Sox,Fenway Park
hou,2392,54,nya,F,117,2016/07/25/gid_2016_07_25_nyamlb_houmlb_1/,51,448350,"July 25, 2016",Houston,mlb,147,NY Yankees,48,45,New York Yankees,Houston Astros,Minute Maid Park
tex,13,58,oak,F,140,2016/07/25/gid_2016_07_25_oakmlb_texmlb_1/,45,448351,"July 25, 2016",Texas,mlb,133,Oakland,55,42,Oakland Athletics,Texas Rangers,Globe Life Park in Arlington
mia,4169,53,phi,F,146,2016/07/25/gid_2016_07_25_phimlb_miamlb_1/,46,448352,"July 25, 2016",Miami,mlb,143,Philadelphia,55,46,Philadelphia Phillies,Miami Marlins,Marlins Park
tor,14,56,sdn,F,141,2016/07/25/gid_2016_07_25_sdnmlb_tormlb_1/,43,448353,"July 25, 2016",Toronto,mlb,135,San Diego,57,44,San Diego Padres,Toronto Blue Jays,Rogers Centre
nyn,3289,52,sln,DR,121,2016/07/25/gid_2016_07_25_slnmlb_nynmlb_1/,52,448354,"July 25, 2016",NY Mets,mlb,138,St. Louis,46,45,St. Louis Cardinals,New York Mets,Citi Field
kca,7,48,ana,F,118,2016/07/26/gid_2016_07_26_anamlb_kcamlb_1/,45,448361,"July 26, 2016",Kansas City,mlb,108,LA Angels,55,51,Los Angeles Angels,Kansas City Royals,Kauffman Stadium
mil,32,43,ari,F,158,2016/07/26/gid_2016_07_26_arimlb_milmlb_1/,41,448355,"July 26, 2016",Milwaukee,mlb,109,Arizona,59,55,Arizona Diamondbacks,Milwaukee Brewers,Miller Park
min,3312,37,atl,F,142,2016/07/26/gid_2016_07_26_atlmlb_minmlb_1/,34,448356,"July 26, 2016",Minnesota,mlb,144,Atlanta,66,62,Atlanta Braves,Minnesota Twins,Target Field
cha,4,50,chn,F,145,2016/07/26/gid_2016_07_26_chnmlb_chamlb_1/,59,448357,"July 26, 2016",Chi White Sox,mlb,112,Chi Cubs,40,50,Chicago Cubs,Chicago White Sox,Guaranteed Rate Field
sfn,2395,59,cin,F,137,2016/07/26/gid_2016_07_26_cinmlb_sfnmlb_1/,39,448358,"July 26, 2016",San Francisco,mlb,113,Cincinnati,61,41,Cincinnati Reds,San Francisco Giants,AT&T Park
bal,2,58,col,F,110,2016/07/26/gid_2016_07_26_colmlb_balmlb_1/,48,448359,"July 26, 2016",Baltimore,mlb,115,Colorado,52,41,Colorado Rockies,Baltimore Orioles,Oriole Park at Camden Yards
bos,3,55,det,F,111,2016/07/26/gid_2016_07_26_detmlb_bosmlb_1/,53,448360,"July 26, 2016",Boston,mlb,116,Detroit,48,43,Detroit Tigers,Boston Red Sox,Fenway Park
hou,2392,54,nya,F,117,2016/07/26/gid_2016_07_26_nyamlb_houmlb_1/,52,448362,"July 26, 2016",Houston,mlb,147,NY Yankees,48,46,New York Yankees,Houston Astros,Minute Maid Park
tex,13,58,oak,F,140,2016/07/26/gid_2016_07_26_oakmlb_texmlb_1/,46,448363,"July 26, 2016",Texas,mlb,133,Oakland,55,43,Oakland Athletics,Texas Rangers,Globe Life Park in Arlington
mia,4169,54,phi,F,146,2016/07/26/gid_2016_07_26_phimlb_miamlb_1/,46,448364,"July 26, 2016",Miami,mlb,143,Philadelphia,56,46,Philadelphia Phillies,Miami Marlins,Marlins Park
tor,14,57,sdn,F,141,2016/07/26/gid_2016_07_26_sdnmlb_tormlb_1/,43,448365,"July 26, 2016",Toronto,mlb,135,San Diego,58,44,San Diego Padres,Toronto Blue Jays,Rogers Centre
pit,31,51,sea,F,134,2016/07/26/gid_2016_07_26_seamlb_pitmlb_1/,51,448366,"July 26, 2016",Pittsburgh,mlb,136,Seattle,48,48,Seattle Mariners,Pittsburgh Pirates,PNC Park
nyn,3289,52,sln,F,121,2016/07/26/gid_2016_07_26_slnmlb_nynmlb_1/,53,448367,"July 26, 2016",NY Mets,mlb,138,St. Louis,46,46,St. Louis Cardinals,New York Mets,Citi Field
nyn,3289,53,sln,F,121,2016/07/26/gid_2016_07_26_slnmlb_nynmlb_2/,53,448354,"July 26, 2016",NY Mets,mlb,138,St. Louis,47,46,St. Louis Cardinals,New York Mets,Citi Field
lan,22,57,tba,F,119,2016/07/26/gid_2016_07_26_tbamlb_lanmlb_1/,38,448368,"July 26, 2016",LA Dodgers,mlb,139,Tampa Bay,61,44,Tampa Bay Rays,Los Angeles Dodgers,Dodger Stadium
cle,5,57,was,F,114,2016/07/26/gid_2016_07_26_wasmlb_clemlb_1/,58,448369,"July 26, 2016",Cleveland,mlb,120,Washington,42,41,Washington Nationals,Cleveland Indians,Progressive Field
kca,7,49,ana,F,118,2016/07/27/gid_2016_07_27_anamlb_kcamlb_1/,45,448376,"July 27, 2016",Kansas City,mlb,108,LA Angels,56,51,Los Angeles Angels,Kansas City Royals,Kauffman Stadium
mil,32,43,ari,F,158,2016/07/27/gid_2016_07_27_arimlb_milmlb_1/,42,448370,"July 27, 2016",Milwaukee,mlb,109,Arizona,59,56,Arizona Diamondbacks,Milwaukee Brewers,Miller Park
min,3312,37,atl,F,142,2016/07/27/gid_2016_07_27_atlmlb_minmlb_1/,35,448371,"July 27, 2016",Minnesota,mlb,144,Atlanta,66,63,Atlanta Braves,Minnesota Twins,Target Field
chn,17,60,cha,F,112,2016/07/27/gid_2016_07_27_chamlb_chnmlb_1/,50,448372,"July 27, 2016",Chi Cubs,mlb,145,Chi White Sox,51,40,Chicago White Sox,Chicago Cubs,Wrigley Field
sfn,2395,59,cin,F,137,2016/07/27/gid_2016_07_27_cinmlb_sfnmlb_1/,40,448373,"July 27, 2016",San Francisco,mlb,113,Cincinnati,61,42,Cincinnati Reds,San Francisco Giants,AT&T Park
bal,2,58,col,F,110,2016/07/27/gid_2016_07_27_colmlb_balmlb_1/,49,448374,"July 27, 2016",Baltimore,mlb,115,Colorado,52,42,Colorado Rockies,Baltimore Orioles,Oriole Park at Camden Yards
bos,3,55,det,F,111,2016/07/27/gid_2016_07_27_detmlb_bosmlb_1/,54,448375,"July 27, 2016",Boston,mlb,116,Detroit,48,44,Detroit Tigers,Boston Red Sox,Fenway Park
hou,2392,55,nya,F,117,2016/07/27/gid_2016_07_27_nyamlb_houmlb_1/,52,448377,"July 27, 2016",Houston,mlb,147,NY Yankees,49,46,New York Yankees,Houston Astros,Minute Maid Park
tex,13,58,oak,F,140,2016/07/27/gid_2016_07_27_oakmlb_texmlb_1/,47,448378,"July 27, 2016",Texas,mlb,133,Oakland,55,44,Oakland Athletics,Texas Rangers,Globe Life Park in Arlington
mia,4169,55,phi,F,146,2016/07/27/gid_2016_07_27_phimlb_miamlb_1/,46,448379,"July 27, 2016",Miami,mlb,143,Philadelphia,57,46,Philadelphia Phillies,Miami Marlins,Marlins Park
tor,14,57,sdn,F,141,2016/07/27/gid_2016_07_27_sdnmlb_tormlb_1/,44,448380,"July 27, 2016",Toronto,mlb,135,San Diego,58,45,San Diego Padres,Toronto Blue Jays,Rogers Centre
pit,31,52,sea,F,134,2016/07/27/gid_2016_07_27_seamlb_pitmlb_1/,51,448381,"July 27, 2016",Pittsburgh,mlb,136,Seattle,49,48,Seattle Mariners,Pittsburgh Pirates,PNC Park
nyn,3289,53,sln,F,121,2016/07/27/gid_2016_07_27_slnmlb_nynmlb_1/,54,448382,"July 27, 2016",NY Mets,mlb,138,St. Louis,47,47,St. Louis Cardinals,New York Mets,Citi Field
lan,22,57,tba,F,119,2016/07/27/gid_2016_07_27_tbamlb_lanmlb_1/,39,448383,"July 27, 2016",LA Dodgers,mlb,139,Tampa Bay,61,45,Tampa Bay Rays,Los Angeles Dodgers,Dodger Stadium
cle,5,57,was,F,114,2016/07/27/gid_2016_07_27_wasmlb_clemlb_1/,59,448384,"July 27, 2016",Cleveland,mlb,120,Washington,42,42,Washington Nationals,Cleveland Indians,Progressive Field
mil,32,44,ari,F,158,2016/07/28/gid_2016_07_28_arimlb_milmlb_1/,42,448385,"July 28, 2016",Milwaukee,mlb,109,Arizona,60,56,Arizona Diamondbacks,Milwaukee Brewers,Miller Park
min,3312,38,bal,F,142,2016/07/28/gid_2016_07_28_balmlb_minmlb_1/,58,447341,"July 28, 2016",Minnesota,mlb,110,Baltimore,43,63,Baltimore Orioles,Minnesota Twins,Target Field
ana,1,46,bos,F,108,2016/07/28/gid_2016_07_28_bosmlb_anamlb_1/,55,448386,"July 28, 2016",LA Angels,mlb,111,Boston,45,56,Boston Red Sox,Los Angeles Angels,Angel Stadium of Anaheim
chn,17,61,cha,F,112,2016/07/28/gid_2016_07_28_chamlb_chnmlb_1/,50,448387,"July 28, 2016",Chi Cubs,mlb,145,Chi White Sox,52,40,Chicago White Sox,Chicago Cubs,Wrigley Field
nyn,3289,53,col,F,121,2016/07/28/gid_2016_07_28_colmlb_nynmlb_1/,50,448388,"July 28, 2016",NY Mets,mlb,115,Colorado,52,48,Colorado Rockies,New York Mets,Citi Field
tex,13,59,kca,F,140,2016/07/28/gid_2016_07_28_kcamlb_texmlb_1/,49,448389,"July 28, 2016",Texas,mlb,118,Kansas City,52,44,Kansas City Royals,Texas Rangers,Globe Life Park in Arlington
atl,16,35,phi,F,144,2016/07/28/gid_2016_07_28_phimlb_atlmlb_1/,47,448390,"July 28, 2016",Atlanta,mlb,143,Philadelphia,57,67,Philadelphia Phillies,Atlanta Braves,Turner Field
mia,4169,55,sln,F,146,2016/07/28/gid_2016_07_28_slnmlb_miamlb_1/,55,448391,"July 28, 2016",Miami,mlb,138,St. Louis,47,47,St. Louis Cardinals,Miami Marlins,Marlins Park
sfn,2395,59,was,F,137,2016/07/28/gid_2016_07_28_wasmlb_sfnmlb_1/,60,448392,"July 28, 2016",San Francisco,mlb,120,Washington,42,43,Washington Nationals,San Francisco Giants,AT&T Park
lan,22,58,ari,F,119,2016/07/29/gid_2016_07_29_arimlb_lanmlb_1/,42,448393,"July 29, 2016",LA Dodgers,mlb,109,Arizona,61,45,Arizona Diamondbacks,Los Angeles Dodgers,Dodger Stadium
tor,14,58,bal,F,141,2016/07/29/gid_2016_07_29_balmlb_tormlb_1/,58,448394,"July 29, 2016",Toronto,mlb,110,Baltimore,44,45,Baltimore Orioles,Toronto Blue Jays,Rogers Centre
ana,1,46,bos,F,108,2016/07/29/gid_2016_07_29_bosmlb_anamlb_1/,56,448395,"July 29, 2016",LA Angels,mlb,111,Boston,45,57,Boston Red Sox,Los Angeles Angels,Angel Stadium of Anaheim
min,3312,39,cha,F,142,2016/07/29/gid_2016_07_29_chamlb_minmlb_1/,50,448396,"July 29, 2016",Minnesota,mlb,145,Chi White Sox,53,63,Chicago White Sox,Minnesota Twins,Target Field
sdn,2680,44,cin,F,135,2016/07/29/gid_2016_07_29_cinmlb_sdnmlb_1/,41,448397,"July 29, 2016",San Diego,mlb,113,Cincinnati,61,59,Cincinnati Reds,San Diego Padres,Petco Park
nyn,3289,53,col,F,121,2016/07/29/gid_2016_07_29_colmlb_nynmlb_1/,51,448398,"July 29, 2016",NY Mets,mlb,115,Colorado,52,49,Colorado Rockies,New York Mets,Citi Field
det,2394,55,hou,F,116,2016/07/29/gid_2016_07_29_houmlb_detmlb_1/,55,448399,"July 29, 2016",Detroit,mlb,117,Houston,47,48,Houston Astros,Detroit Tigers,Comerica Park
tex,13,60,kca,F,140,2016/07/29/gid_2016_07_29_kcamlb_texmlb_1/,49,448400,"July 29, 2016",Texas,mlb,118,Kansas City,53,44,Kansas City Royals,Texas Rangers,Globe Life Park in Arlington
tba,12,40,nya,F,139,2016/07/29/gid_2016_07_29_nyamlb_tbamlb_1/,52,448401,"July 29, 2016",Tampa Bay,mlb,147,NY Yankees,50,61,New York Yankees,Tampa Bay Rays,Tropicana Field
cle,5,58,oak,F,114,2016/07/29/gid_2016_07_29_oakmlb_clemlb_1/,47,448402,"July 29, 2016",Cleveland,mlb,133,Oakland,56,42,Oakland Athletics,Cleveland Indians,Progressive Field
atl,16,36,phi,F,144,2016/07/29/gid_2016_07_29_phimlb_atlmlb_1/,47,448403,"July 29, 2016",Atlanta,mlb,143,Philadelphia,58,67,Philadelphia Phillies,Atlanta Braves,Turner Field
mil,32,45,pit,F,158,2016/07/29/gid_2016_07_29_pitmlb_milmlb_1/,52,448404,"July 29, 2016",Milwaukee,mlb,134,Pittsburgh,49,56,Pittsburgh Pirates,Milwaukee Brewers,Miller Park
chn,17,62,sea,F,112,2016/07/29/gid_2016_07_29_seamlb_chnmlb_1/,51,448405,"July 29, 2016",Chi Cubs,mlb,136,Seattle,50,40,Seattle Mariners,Chicago Cubs,Wrigley Field
mia,4169,55,sln,F,146,2016/07/29/gid_2016_07_29_slnmlb_miamlb_1/,56,448406,"July 29, 2016",Miami,mlb,138,St. Louis,47,48,St. Louis Cardinals,Miami Marlins,Marlins Park
sfn,2395,59,was,F,137,2016/07/29/gid_2016_07_29_wasmlb_sfnmlb_1/,61,448407,"July 29, 2016",San Francisco,mlb,120,Washington,42,44,Washington Nationals,San Francisco Giants,AT&T Park
lan,22,58,ari,F,119,2016/07/30/gid_2016_07_30_arimlb_lanmlb_1/,43,448408,"July 30, 2016",LA Dodgers,mlb,109,Arizona,61,46,Arizona Diamondbacks,Los Angeles Dodgers,Dodger Stadium
tor,14,59,bal,F,141,2016/07/30/gid_2016_07_30_balmlb_tormlb_1/,58,448409,"July 30, 2016",Toronto,mlb,110,Baltimore,45,45,Baltimore Orioles,Toronto Blue Jays,Rogers Centre
ana,1,47,bos,F,108,2016/07/30/gid_2016_07_30_bosmlb_anamlb_1/,56,448410,"July 30, 2016",LA Angels,mlb,111,Boston,46,57,Boston Red Sox,Los Angeles Angels,Angel Stadium of Anaheim
min,3312,39,cha,F,142,2016/07/30/gid_2016_07_30_chamlb_minmlb_1/,51,448411,"July 30, 2016",Minnesota,mlb,145,Chi White Sox,53,64,Chicago White Sox,Minnesota Twins,Target Field
sdn,2680,45,cin,F,135,2016/07/30/gid_2016_07_30_cinmlb_sdnmlb_1/,41,448412,"July 30, 2016",San Diego,mlb,113,Cincinnati,62,59,Cincinnati Reds,San Diego Padres,Petco Park
nyn,3289,53,col,F,121,2016/07/30/gid_2016_07_30_colmlb_nynmlb_1/,52,448413,"July 30, 2016",NY Mets,mlb,115,Colorado,52,50,Colorado Rockies,New York Mets,Citi Field
det,2394,56,hou,F,116,2016/07/30/gid_2016_07_30_houmlb_detmlb_1/,55,448414,"July 30, 2016",Detroit,mlb,117,Houston,48,48,Houston Astros,Detroit Tigers,Comerica Park
tex,13,61,kca,F,140,2016/07/30/gid_2016_07_30_kcamlb_texmlb_1/,49,448415,"July 30, 2016",Texas,mlb,118,Kansas City,54,44,Kansas City Royals,Texas Rangers,Globe Life Park in Arlington
tba,12,41,nya,F,139,2016/07/30/gid_2016_07_30_nyamlb_tbamlb_1/,52,448416,"July 30, 2016",Tampa Bay,mlb,147,NY Yankees,51,61,New York Yankees,Tampa Bay Rays,Tropicana Field
cle,5,59,oak,F,114,2016/07/30/gid_2016_07_30_oakmlb_clemlb_1/,47,448417,"July 30, 2016",Cleveland,mlb,133,Oakland,57,42,Oakland Athletics,Cleveland Indians,Progressive Field
atl,16,36,phi,F,144,2016/07/30/gid_2016_07_30_phimlb_atlmlb_1/,48,448418,"July 30, 2016",Atlanta,mlb,143,Philadelphia,58,68,Philadelphia Phillies,Atlanta Braves,Turner Field
mil,32,46,pit,F,158,2016/07/30/gid_2016_07_30_pitmlb_milmlb_1/,52,448419,"July 30, 2016",Milwaukee,mlb,134,Pittsburgh,50,56,Pittsburgh Pirates,Milwaukee Brewers,Miller Park
chn,17,62,sea,F,112,2016/07/30/gid_2016_07_30_seamlb_chnmlb_1/,52,448420,"July 30, 2016",Chi Cubs,mlb,136,Seattle,50,41,Seattle Mariners,Chicago Cubs,Wrigley Field
mia,4169,56,sln,F,146,2016/07/30/gid_2016_07_30_slnmlb_miamlb_1/,56,448421,"July 30, 2016",Miami,mlb,138,St. Louis,48,48,St. Louis Cardinals,Miami Marlins,Marlins Park
sfn,2395,60,was,F,137,2016/07/30/gid_2016_07_30_wasmlb_sfnmlb_1/,61,448422,"July 30, 2016",San Francisco,mlb,120,Washington,43,44,Washington Nationals,San Francisco Giants,AT&T Park
lan,22,59,ari,F,119,2016/07/31/gid_2016_07_31_arimlb_lanmlb_1/,43,448423,"July 31, 2016",LA Dodgers,mlb,109,Arizona,62,46,Arizona Diamondbacks,Los Angeles Dodgers,Dodger Stadium
tor,14,59,bal,F,141,2016/07/31/gid_2016_07_31_balmlb_tormlb_1/,59,448424,"July 31, 2016",Toronto,mlb,110,Baltimore,45,46,Baltimore Orioles,Toronto Blue Jays,Rogers Centre
ana,1,47,bos,F,108,2016/07/31/gid_2016_07_31_bosmlb_anamlb_1/,57,448425,"July 31, 2016",LA Angels,mlb,111,Boston,46,58,Boston Red Sox,Los Angeles Angels,Angel Stadium of Anaheim
