gameID,type,code,file_code,abbrev,teamID,name,name_full,name_brief,wins,losses,division_id,league_id,league
2012/03/08/gid_2012_03_08_oakmlb_lanmlb_1/,home,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,2,1,NULL,104,NL
2012/03/08/gid_2012_03_08_oakmlb_lanmlb_1/,away,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,4,3,NULL,103,AL
2012/03/08/gid_2012_03_08_pitmlb_phimlb_1/,away,pit,pit,PIT,134,Pittsburgh,"Pittsburgh Pirates",Pirates,2,4,205,104,NL
2012/03/08/gid_2012_03_08_pitmlb_phimlb_1/,home,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,3,3,204,104,NL
2012/03/08/gid_2012_03_08_seamlb_chnmlb_1/,home,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,2,3,NULL,104,NL
2012/03/08/gid_2012_03_08_seamlb_chnmlb_1/,away,sea,sea,SEA,136,Seattle,"Seattle Mariners",Mariners,6,1,NULL,103,AL
2012/03/08/gid_2012_03_08_sfnmlb_sdnmlb_1/,home,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,1,5,203,104,NL
2012/03/08/gid_2012_03_08_sfnmlb_sdnmlb_1/,away,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,4,2,203,104,NL
2012/03/08/gid_2012_03_08_tbamlb_minmlb_1/,away,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,2,5,201,103,AL
2012/03/08/gid_2012_03_08_tbamlb_minmlb_1/,home,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,3,4,202,103,AL
2012/03/09/gid_2012_03_09_arimlb_seamlb_1/,away,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,2,4,203,104,NL
2012/03/09/gid_2012_03_09_arimlb_seamlb_1/,home,sea,sea,SEA,136,Seattle,"Seattle Mariners",Mariners,6,2,200,103,AL
2012/03/09/gid_2012_03_09_atlmlb_nyamlb_1/,away,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,1,7,204,104,NL
2012/03/09/gid_2012_03_09_atlmlb_nyamlb_1/,home,nya,nyy,NYY,147,"NY Yankees","New York Yankees",Yankees,3,4,201,103,AL
2012/03/09/gid_2012_03_09_balmlb_tbamlb_1/,away,bal,bal,BAL,110,Baltimore,"Baltimore Orioles",Orioles,3,2,201,103,AL
2012/03/09/gid_2012_03_09_balmlb_tbamlb_1/,home,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,2,5,201,103,AL
2012/03/09/gid_2012_03_09_chnmlb_chamlb_1/,away,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,3,3,205,104,NL
2012/03/09/gid_2012_03_09_chnmlb_chamlb_1/,home,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",1,4,202,103,AL
2012/03/09/gid_2012_03_09_cinmlb_sfnmlb_1/,away,cin,cin,CIN,113,Cincinnati,"Cincinnati Reds",Reds,4,3,205,104,NL
2012/03/09/gid_2012_03_09_cinmlb_sfnmlb_1/,home,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,5,2,203,104,NL
2012/03/09/gid_2012_03_09_clemlb_milmlb_1/,away,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,2,4,202,103,AL
2012/03/09/gid_2012_03_09_clemlb_milmlb_1/,home,mil,mil,MIL,158,Milwaukee,"Milwaukee Brewers",Brewers,3,2,205,104,NL
2012/03/09/gid_2012_03_09_kcamlb_cinmlb_1/,home,cin,cin,CIN,113,Cincinnati,"Cincinnati Reds",Reds,4,3,205,104,NL
2012/03/09/gid_2012_03_09_kcamlb_cinmlb_1/,away,kca,kc,KC,118,"Kansas City","Kansas City Royals",Royals,4,3,202,103,AL
2012/03/09/gid_2012_03_09_lanmlb_texmlb_1/,away,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,3,1,203,104,NL
2012/03/09/gid_2012_03_09_lanmlb_texmlb_1/,home,tex,tex,TEX,140,Texas,"Texas Rangers",Rangers,2,4,200,103,AL
2012/03/09/gid_2012_03_09_nynmlb_atlmlb_1/,away,nyn,nym,NYM,121,"NY Mets","New York Mets",Mets,3,3,204,104,NL
2012/03/09/gid_2012_03_09_nynmlb_atlmlb_1/,home,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,1,7,204,104,NL
2012/03/09/gid_2012_03_09_oakmlb_colmlb_1/,home,col,col,COL,115,Colorado,"Colorado Rockies",Rockies,1,4,NULL,104,NL
2012/03/09/gid_2012_03_09_oakmlb_colmlb_1/,away,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,5,3,NULL,103,AL
2012/03/09/gid_2012_03_09_phimlb_detmlb_1/,home,det,det,DET,116,Detroit,"Detroit Tigers",Tigers,6,1,NULL,103,AL
2012/03/09/gid_2012_03_09_phimlb_detmlb_1/,away,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,4,3,NULL,104,NL
2012/03/09/gid_2012_03_09_pitmlb_bosmlb_1/,home,bos,bos,BOS,111,Boston,"Boston Red Sox","Red Sox",3,2,201,103,AL
2012/03/09/gid_2012_03_09_pitmlb_bosmlb_1/,away,pit,pit,PIT,134,Pittsburgh,"Pittsburgh Pirates",Pirates,3,4,205,104,NL
2012/03/09/gid_2012_03_09_sdnmlb_anamlb_1/,home,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,3,2,NULL,103,AL
2012/03/09/gid_2012_03_09_sdnmlb_anamlb_1/,away,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,2,5,NULL,104,NL
2012/03/09/gid_2012_03_09_slnmlb_minmlb_1/,away,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,2,2,205,104,NL
2012/03/09/gid_2012_03_09_slnmlb_minmlb_1/,home,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,3,5,202,103,AL
2012/03/09/gid_2012_03_09_tormlb_houmlb_1/,home,hou,hou,HOU,117,Houston,"Houston Astros",Astros,4,3,NULL,104,NL
2012/03/09/gid_2012_03_09_tormlb_houmlb_1/,away,tor,tor,TOR,141,Toronto,"Toronto Blue Jays","Blue Jays",5,2,NULL,103,AL
2012/03/09/gid_2012_03_09_wasmlb_miamlb_1/,away,was,was,WSH,120,Washington,"Washington Nationals",Nationals,3,3,NULL,104,NL
2012/03/09/gid_2012_03_09_wasmlb_miamlb_1/,home,mia,mia,MIA,146,Miami,"Miami Marlins",Marlins,3,2,NULL,104,NL
2012/03/10/gid_2012_03_10_balmlb_phimlb_1/,away,bal,bal,BAL,110,Baltimore,"Baltimore Orioles",Orioles,4,2,NULL,103,AL
2012/03/10/gid_2012_03_10_balmlb_phimlb_1/,home,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,4,4,NULL,104,NL
2012/03/10/gid_2012_03_10_chnmlb_milmlb_1/,away,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,4,3,205,104,NL
2012/03/10/gid_2012_03_10_chnmlb_milmlb_1/,home,mil,mil,MIL,158,Milwaukee,"Milwaukee Brewers",Brewers,3,4,205,104,NL
2012/03/10/gid_2012_03_10_cinmlb_oakmlb_1/,away,cin,cin,CIN,113,Cincinnati,"Cincinnati Reds",Reds,4,4,205,104,NL
2012/03/10/gid_2012_03_10_cinmlb_oakmlb_1/,home,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,6,3,200,103,AL
2012/03/10/gid_2012_03_10_colmlb_kcamlb_1/,away,col,col,COL,115,Colorado,"Colorado Rockies",Rockies,1,5,203,104,NL
2012/03/10/gid_2012_03_10_colmlb_kcamlb_1/,home,kca,kc,KC,118,"Kansas City","Kansas City Royals",Royals,5,3,202,103,AL
2012/03/10/gid_2012_03_10_houmlb_tormlb_1/,away,hou,hou,HOU,117,Houston,"Houston Astros",Astros,4,4,NULL,104,NL
2012/03/10/gid_2012_03_10_houmlb_tormlb_1/,home,tor,tor,TOR,141,Toronto,"Toronto Blue Jays","Blue Jays",6,2,NULL,103,AL
2012/03/10/gid_2012_03_10_lanmlb_chamlb_1/,away,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,4,1,203,104,NL
2012/03/10/gid_2012_03_10_lanmlb_chamlb_1/,home,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",2,5,202,103,AL
2012/03/10/gid_2012_03_10_lanmlb_seamlb_1/,away,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,4,1,203,104,NL
2012/03/10/gid_2012_03_10_lanmlb_seamlb_1/,home,sea,sea,SEA,136,Seattle,"Seattle Mariners",Mariners,7,2,200,103,AL
2012/03/10/gid_2012_03_10_milmlb_sfnmlb_1/,home,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,6,3,203,104,NL
2012/03/10/gid_2012_03_10_milmlb_sfnmlb_1/,away,mil,mil,MIL,158,Milwaukee,"Milwaukee Brewers",Brewers,3,4,205,104,NL
2012/03/10/gid_2012_03_10_minmlb_pitmlb_1/,home,pit,pit,PIT,134,Pittsburgh,"Pittsburgh Pirates",Pirates,3,5,NULL,104,NL
2012/03/10/gid_2012_03_10_minmlb_pitmlb_1/,away,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,4,5,NULL,103,AL
2012/03/10/gid_2012_03_10_nyamlb_atlmlb_1/,home,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,1,8,204,104,NL
2012/03/10/gid_2012_03_10_nyamlb_atlmlb_1/,away,nya,nyy,NYY,147,"NY Yankees","New York Yankees",Yankees,4,4,201,103,AL
2012/03/10/gid_2012_03_10_nynmlb_wasmlb_1/,home,was,was,WSH,120,Washington,"Washington Nationals",Nationals,4,3,204,104,NL
2012/03/10/gid_2012_03_10_nynmlb_wasmlb_1/,away,nyn,nym,NYM,121,"NY Mets","New York Mets",Mets,3,4,204,104,NL
2012/03/10/gid_2012_03_10_sdnmlb_clemlb_1/,home,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,2,5,202,103,AL
2012/03/10/gid_2012_03_10_sdnmlb_clemlb_1/,away,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,3,5,203,104,NL
2012/03/10/gid_2012_03_10_seamlb_arimlb_1/,home,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,2,5,203,104,NL
2012/03/10/gid_2012_03_10_seamlb_arimlb_1/,away,sea,sea,SEA,136,Seattle,"Seattle Mariners",Mariners,7,2,200,103,AL
2012/03/10/gid_2012_03_10_sfnmlb_anamlb_1/,home,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,4,2,200,103,AL
2012/03/10/gid_2012_03_10_sfnmlb_anamlb_1/,away,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,6,3,203,104,NL
2012/03/10/gid_2012_03_10_slnmlb_miamlb_1/,away,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,2,3,NULL,104,NL
2012/03/10/gid_2012_03_10_slnmlb_miamlb_1/,home,mia,mia,MIA,146,Miami,"Miami Marlins",Marlins,4,2,NULL,104,NL
2012/03/10/gid_2012_03_10_tbamlb_bosmlb_1/,home,bos,bos,BOS,111,Boston,"Boston Red Sox","Red Sox",4,2,NULL,103,AL
2012/03/10/gid_2012_03_10_tbamlb_bosmlb_1/,away,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,2,6,NULL,103,AL
2012/03/10/gid_2012_03_10_texmlb_chamlb_1/,away,tex,tex,TEX,140,Texas,"Texas Rangers",Rangers,2,5,200,103,AL
2012/03/10/gid_2012_03_10_texmlb_chamlb_1/,home,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",2,5,202,103,AL
2012/03/10/gid_2012_03_10_wasmlb_detmlb_1/,home,det,det,DET,116,Detroit,"Detroit Tigers",Tigers,6,1,202,103,AL
2012/03/10/gid_2012_03_10_wasmlb_detmlb_1/,away,was,was,WSH,120,Washington,"Washington Nationals",Nationals,4,3,204,104,NL
2012/03/11/gid_2012_03_11_anamlb_cinmlb_1/,away,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,5,3,200,103,AL
2012/03/11/gid_2012_03_11_anamlb_cinmlb_1/,home,cin,cin,CIN,113,Cincinnati,"Cincinnati Reds",Reds,5,4,205,104,NL
2012/03/11/gid_2012_03_11_arimlb_sdnmlb_1/,away,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,3,5,203,104,NL
2012/03/11/gid_2012_03_11_arimlb_sdnmlb_1/,home,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,3,6,203,104,NL
2012/03/11/gid_2012_03_11_atlmlb_tormlb_1/,home,tor,tor,TOR,141,Toronto,"Toronto Blue Jays","Blue Jays",7,2,201,103,AL
2012/03/11/gid_2012_03_11_atlmlb_tormlb_1/,away,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,1,9,204,104,NL
2012/03/11/gid_2012_03_11_bosmlb_balmlb_1/,home,bal,bal,BAL,110,Baltimore,"Baltimore Orioles",Orioles,4,3,201,103,AL
2012/03/11/gid_2012_03_11_bosmlb_balmlb_1/,away,bos,bos,BOS,111,Boston,"Boston Red Sox","Red Sox",5,2,201,103,AL
2012/03/11/gid_2012_03_11_chamlb_colmlb_1/,home,col,col,COL,115,Colorado,"Colorado Rockies",Rockies,2,6,203,104,NL
2012/03/11/gid_2012_03_11_chamlb_colmlb_1/,away,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",2,6,202,103,AL
2012/03/11/gid_2012_03_11_chnmlb_lanmlb_1/,away,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,4,4,NULL,104,NL
2012/03/11/gid_2012_03_11_chnmlb_lanmlb_1/,home,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,5,1,NULL,104,NL
2012/03/11/gid_2012_03_11_clemlb_anamlb_1/,home,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,5,3,200,103,AL
2012/03/11/gid_2012_03_11_clemlb_anamlb_1/,away,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,2,7,202,103,AL
2012/03/11/gid_2012_03_11_clemlb_texmlb_1/,away,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,2,7,202,103,AL
2012/03/11/gid_2012_03_11_clemlb_texmlb_1/,home,tex,tex,TEX,140,Texas,"Texas Rangers",Rangers,3,5,200,103,AL
2012/03/11/gid_2012_03_11_colmlb_milmlb_1/,away,col,col,COL,115,Colorado,"Colorado Rockies",Rockies,2,6,203,104,NL
2012/03/11/gid_2012_03_11_colmlb_milmlb_1/,home,mil,mil,MIL,158,Milwaukee,"Milwaukee Brewers",Brewers,4,4,205,104,NL
2012/03/11/gid_2012_03_11_detmlb_houmlb_1/,away,det,det,DET,116,Detroit,"Detroit Tigers",Tigers,6,1,202,103,AL
2012/03/11/gid_2012_03_11_detmlb_houmlb_1/,home,hou,hou,HOU,117,Houston,"Houston Astros",Astros,4,4,205,104,NL
2012/03/11/gid_2012_03_11_detmlb_phimlb_1/,away,det,det,DET,116,Detroit,"Detroit Tigers",Tigers,6,1,202,103,AL
2012/03/11/gid_2012_03_11_detmlb_phimlb_1/,home,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,4,5,204,104,NL
2012/03/11/gid_2012_03_11_kcamlb_oakmlb_1/,away,kca,kc,KC,118,"Kansas City","Kansas City Royals",Royals,5,4,202,103,AL
2012/03/11/gid_2012_03_11_kcamlb_oakmlb_1/,home,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,7,3,200,103,AL
2012/03/11/gid_2012_03_11_miamlb_nynmlb_1/,home,nyn,nym,NYM,121,"NY Mets","New York Mets",Mets,3,5,NULL,104,NL
2012/03/11/gid_2012_03_11_miamlb_nynmlb_1/,away,mia,mia,MIA,146,Miami,"Miami Marlins",Marlins,5,2,NULL,104,NL
2012/03/11/gid_2012_03_11_nyamlb_minmlb_1/,home,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,5,5,202,103,AL
2012/03/11/gid_2012_03_11_nyamlb_minmlb_1/,away,nya,nyy,NYY,147,"NY Yankees","New York Yankees",Yankees,5,5,201,103,AL
2012/03/11/gid_2012_03_11_phimlb_nyamlb_1/,away,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,4,5,204,104,NL
2012/03/11/gid_2012_03_11_phimlb_nyamlb_1/,home,nya,nyy,NYY,147,"NY Yankees","New York Yankees",Yankees,5,5,201,103,AL
2012/03/11/gid_2012_03_11_pitmlb_tbamlb_1/,away,pit,pit,PIT,134,Pittsburgh,"Pittsburgh Pirates",Pirates,3,6,205,104,NL
2012/03/11/gid_2012_03_11_pitmlb_tbamlb_1/,home,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,3,6,201,103,AL
2012/03/11/gid_2012_03_11_seamlb_sfnmlb_1/,away,sea,sea,SEA,136,Seattle,"Seattle Mariners",Mariners,7,3,200,103,AL
2012/03/11/gid_2012_03_11_seamlb_sfnmlb_1/,home,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,7,3,203,104,NL
2012/03/11/gid_2012_03_11_tormlb_atlmlb_2/,away,tor,tor,TOR,141,Toronto,"Toronto Blue Jays","Blue Jays",6,2,NULL,103,AL
2012/03/11/gid_2012_03_11_tormlb_atlmlb_2/,home,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,1,8,NULL,104,NL
2012/03/11/gid_2012_03_11_wasmlb_slnmlb_1/,away,was,was,WSH,120,Washington,"Washington Nationals",Nationals,4,3,NULL,104,NL
2012/03/11/gid_2012_03_11_wasmlb_slnmlb_1/,home,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,2,3,NULL,104,NL
2012/03/12/gid_2012_03_12_arimlb_clemlb_1/,away,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,3,6,203,104,NL
2012/03/12/gid_2012_03_12_arimlb_clemlb_1/,home,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,3,7,202,103,AL
2012/03/12/gid_2012_03_12_atlmlb_slnmlb_1/,home,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,3,4,205,104,NL
2012/03/12/gid_2012_03_12_atlmlb_slnmlb_1/,away,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,1,10,204,104,NL
2012/03/12/gid_2012_03_12_balmlb_tormlb_1/,away,bal,bal,BAL,110,Baltimore,"Baltimore Orioles",Orioles,4,4,201,103,AL
2012/03/12/gid_2012_03_12_balmlb_tormlb_1/,home,tor,tor,TOR,141,Toronto,"Toronto Blue Jays","Blue Jays",8,2,201,103,AL
2012/03/12/gid_2012_03_12_cinmlb_chnmlb_1/,home,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,5,4,205,104,NL
2012/03/12/gid_2012_03_12_cinmlb_chnmlb_1/,away,cin,cin,CIN,113,Cincinnati,"Cincinnati Reds",Reds,5,5,205,104,NL
2012/03/12/gid_2012_03_12_houmlb_nyamlb_1/,away,hou,hou,HOU,117,Houston,"Houston Astros",Astros,5,4,NULL,104,NL
2012/03/12/gid_2012_03_12_houmlb_nyamlb_1/,home,nya,nyy,NYY,147,"NY Yankees","New York Yankees",Yankees,5,6,NULL,103,AL
2012/03/12/gid_2012_03_12_lanmlb_anamlb_1/,home,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,5,4,NULL,103,AL
2012/03/12/gid_2012_03_12_lanmlb_anamlb_1/,away,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,6,1,NULL,104,NL
2012/03/12/gid_2012_03_12_miamlb_bosmlb_1/,home,bos,bos,BOS,111,Boston,"Boston Red Sox","Red Sox",6,2,201,103,AL
2012/03/12/gid_2012_03_12_miamlb_bosmlb_1/,away,mia,mia,MIA,146,Miami,"Miami Marlins",Marlins,5,3,204,104,NL
2012/03/12/gid_2012_03_12_minmlb_tbamlb_1/,home,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,3,7,201,103,AL
2012/03/12/gid_2012_03_12_minmlb_tbamlb_1/,away,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,6,5,202,103,AL
2012/03/12/gid_2012_03_12_nynmlb_detmlb_1/,home,det,det,DET,116,Detroit,"Detroit Tigers",Tigers,6,1,202,103,AL
2012/03/12/gid_2012_03_12_nynmlb_detmlb_1/,away,nyn,nym,NYM,121,"NY Mets","New York Mets",Mets,3,5,204,104,NL
2012/03/12/gid_2012_03_12_oakmlb_chamlb_1/,away,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,8,3,200,103,AL
2012/03/12/gid_2012_03_12_oakmlb_chamlb_1/,home,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",2,7,202,103,AL
2012/03/12/gid_2012_03_12_phimlb_pitmlb_1/,home,pit,pit,PIT,134,Pittsburgh,"Pittsburgh Pirates",Pirates,3,7,205,104,NL
2012/03/12/gid_2012_03_12_phimlb_pitmlb_1/,away,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,5,5,204,104,NL
2012/03/12/gid_2012_03_12_sdnmlb_colmlb_1/,home,col,col,COL,115,Colorado,"Colorado Rockies",Rockies,3,6,203,104,NL
2012/03/12/gid_2012_03_12_sdnmlb_colmlb_1/,away,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,3,7,203,104,NL
2012/03/12/gid_2012_03_12_sfnmlb_kcamlb_1/,home,kca,kc,KC,118,"Kansas City","Kansas City Royals",Royals,5,5,202,103,AL
2012/03/12/gid_2012_03_12_sfnmlb_kcamlb_1/,away,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,8,3,203,104,NL
2012/03/12/gid_2012_03_12_slnmlb_wasmlb_1/,home,was,was,WSH,120,Washington,"Washington Nationals",Nationals,5,3,204,104,NL
2012/03/12/gid_2012_03_12_slnmlb_wasmlb_1/,away,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,3,4,205,104,NL
2012/03/12/gid_2012_03_12_texmlb_seamlb_1/,home,sea,sea,SEA,136,Seattle,"Seattle Mariners",Mariners,8,3,200,103,AL
2012/03/12/gid_2012_03_12_texmlb_seamlb_1/,away,tex,tex,TEX,140,Texas,"Texas Rangers",Rangers,3,6,200,103,AL
2012/03/13/gid_2012_03_13_anamlb_arimlb_1/,away,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,6,4,NULL,103,AL
2012/03/13/gid_2012_03_13_anamlb_arimlb_1/,home,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,3,7,NULL,104,NL
2012/03/13/gid_2012_03_13_atlmlb_miamlb_1/,away,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,1,10,204,104,NL
2012/03/13/gid_2012_03_13_atlmlb_miamlb_1/,home,mia,mia,MIA,146,Miami,"Miami Marlins",Marlins,5,3,204,104,NL
2012/03/13/gid_2012_03_13_bosmlb_nyamlb_1/,away,bos,bos,BOS,111,Boston,"Boston Red Sox","Red Sox",7,2,201,103,AL
2012/03/13/gid_2012_03_13_bosmlb_nyamlb_1/,home,nya,nyy,NYY,147,"NY Yankees","New York Yankees",Yankees,5,7,201,103,AL
2012/03/13/gid_2012_03_13_chamlb_sdnmlb_1/,home,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,4,7,203,104,NL
2012/03/13/gid_2012_03_13_chamlb_sdnmlb_1/,away,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",2,8,202,103,AL
2012/03/13/gid_2012_03_13_chnmlb_sfnmlb_1/,away,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,6,4,NULL,104,NL
2012/03/13/gid_2012_03_13_chnmlb_sfnmlb_1/,home,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,8,4,NULL,104,NL
2012/03/13/gid_2012_03_13_cinmlb_kcamlb_1/,away,cin,cin,CIN,113,Cincinnati,"Cincinnati Reds",Reds,5,6,205,104,NL
2012/03/13/gid_2012_03_13_cinmlb_kcamlb_1/,home,kca,kc,KC,118,"Kansas City","Kansas City Royals",Royals,6,5,202,103,AL
2012/03/13/gid_2012_03_13_colmlb_lanmlb_1/,away,col,col,COL,115,Colorado,"Colorado Rockies",Rockies,4,6,NULL,104,NL
2012/03/13/gid_2012_03_13_colmlb_lanmlb_1/,home,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,6,2,NULL,104,NL
2012/03/13/gid_2012_03_13_detmlb_wasmlb_1/,away,det,det,DET,116,Detroit,"Detroit Tigers",Tigers,7,1,202,103,AL
2012/03/13/gid_2012_03_13_detmlb_wasmlb_1/,home,was,was,WSH,120,Washington,"Washington Nationals",Nationals,5,4,204,104,NL
2012/03/13/gid_2012_03_13_milmlb_oakmlb_1/,home,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,9,3,200,103,AL
2012/03/13/gid_2012_03_13_milmlb_oakmlb_1/,away,mil,mil,MIL,158,Milwaukee,"Milwaukee Brewers",Brewers,4,6,205,104,NL
2012/03/13/gid_2012_03_13_phimlb_houmlb_1/,home,hou,hou,HOU,117,Houston,"Houston Astros",Astros,6,4,205,104,NL
2012/03/13/gid_2012_03_13_phimlb_houmlb_1/,away,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,5,6,204,104,NL
2012/03/13/gid_2012_03_13_seamlb_milmlb_1/,away,sea,sea,SEA,136,Seattle,"Seattle Mariners",Mariners,9,3,200,103,AL
2012/03/13/gid_2012_03_13_seamlb_milmlb_1/,home,mil,mil,MIL,158,Milwaukee,"Milwaukee Brewers",Brewers,4,6,205,104,NL
2012/03/13/gid_2012_03_13_slnmlb_nynmlb_1/,home,nyn,nym,NYM,121,"NY Mets","New York Mets",Mets,3,6,204,104,NL
2012/03/13/gid_2012_03_13_slnmlb_nynmlb_1/,away,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,4,4,205,104,NL
2012/03/13/gid_2012_03_13_tbamlb_balmlb_1/,home,bal,bal,BAL,110,Baltimore,"Baltimore Orioles",Orioles,4,4,NULL,103,AL
2012/03/13/gid_2012_03_13_tbamlb_balmlb_1/,away,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,3,7,NULL,103,AL
2012/03/13/gid_2012_03_13_texmlb_clemlb_1/,home,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,3,7,202,103,AL
2012/03/13/gid_2012_03_13_texmlb_clemlb_1/,away,tex,tex,TEX,140,Texas,"Texas Rangers",Rangers,3,6,200,103,AL
2012/03/13/gid_2012_03_13_tormlb_minmlb_1/,away,tor,tor,TOR,141,Toronto,"Toronto Blue Jays","Blue Jays",9,2,201,103,AL
2012/03/13/gid_2012_03_13_tormlb_minmlb_1/,home,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,6,6,202,103,AL
2012/03/14/gid_2012_03_14_anamlb_chamlb_1/,away,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,6,5,200,103,AL
2012/03/14/gid_2012_03_14_anamlb_chamlb_1/,home,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",3,8,202,103,AL
2012/03/14/gid_2012_03_14_arimlb_colmlb_1/,away,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,3,9,203,104,NL
2012/03/14/gid_2012_03_14_arimlb_colmlb_1/,home,col,col,COL,115,Colorado,"Colorado Rockies",Rockies,6,6,203,104,NL
